STAID,BFI5,DFI90,fdc_b,fdc_b_l,fdc_b_u,peak_event,low_event,max_flow,min_flow,annual_temp,meanPET,meanP,rc,aridity,DRAIN_SQKM,LAT,LON,snow_frac,drain_mm2,max_pptseason,min_pptseason,fall_cv,spring_cv,summer_cv,winter_cv,annual_cv,ELEV_MEAN_M_BASIN,SLOPE_PCT
03065000,0.365739386967773,0.0430012710339696,3.08863617599725,14.3451990291345,11.6861028984284,fall,fall,spring,summer,7.91277292150397,586.692164874831,1355.25205015674,0.579672496959387,0.432902621181778,897.9,39.072329,-79.622837,0.199309379378694,897900000000000,spring,fall,2.02907422179946,1.03489942166348,1.89680603544401,1.15685170482206,1.42855990476593,997.8,20.5
03066000,0.3847382402828,0.0624196727568669,2.91901668845054,10.775634390144,11.85810183034,fall,fall,spring,summer,8.06762053495656,594.179195055127,1432.06687946442,0.608993286633826,0.414910227710415,222.8,39.127052,-79.468385,0.217005550086216,222800000000000,spring,fall,2.01346579768853,0.978312903346946,1.75335086964244,1.07201195259263,1.35329809378385,1023.0,8.8
03074500,0.486105095323075,0.168233604757915,2.42279091856404,6.97131072857639,10.3337070250517,fall,fall,spring,fall,10.7376183321807,709.772195876312,1161.29023312171,0.457315039929123,0.611192771309499,191.1,39.980076,-79.764208,0.0980845617250954,191100000000000,summer,winter,1.82967484087638,0.972101963892956,1.37308706660206,1.09876988278071,1.29040461657702,390.2,9.8
03076600,0.417177300261575,0.0640452797299508,3.32560728957819,8.05800476550268,10.3061290741404,winter,fall,spring,fall,8.75698463910655,629.118630595498,1261.21290918191,0.524586837072576,0.498820322893442,127.4,39.656139,-79.394111,0.210109062818478,127400000000000,fall,fall,2.15917571540472,1.04676604960835,1.9366957568818,1.12220010006431,1.45077757185403,753.5,13.8
03093000,0.340052676286717,0.102131728338656,2.9404558478944,5.05527032003489,11.5513275959343,summer,fall,spring,summer,9.53091824921943,674.745597701082,1060.61083115786,0.44086445021878,0.636185844872495,251.8,41.261167,-80.954257,0.161110638249694,251800000000000,spring,winter,2.02936870795688,1.37747010653032,2.77123121109436,1.57323531423803,1.83225282126538,318.5,1.8
03111548,0.561827727281911,0.184646600024592,2.39203273559851,5.84657877370949,11.201636534364,fall,fall,spring,fall,10.7513645104672,718.872273324691,1043.1816776628,0.368469711216301,0.689115126077838,253.1,40.067016,-80.80842,0.113650974641093,253100000000000,fall,fall,2.12697609232039,0.875743925931028,1.66446832715692,1.37378378712607,1.41845670814956,345.7,8.1
03118000,0.439342670941536,0.116345170881091,2.66563691781888,10.9371000322823,10.8126319695604,spring,fall,spring,fall,10.350958671594,710.851492009427,1009.19358761112,0.37197443877149,0.704375751823885,116.2,40.841447,-81.353723,0.133421892862465,116200000000000,summer,fall,1.66015651690595,1.1886725867914,1.71236798216089,1.26888299322653,1.45724678016993,350.0,1.6
03118500,0.537278210344688,0.315355740063714,1.6586670918813,3.01223427568559,10.169872218361,summer,summer,spring,fall,10.4738253493818,715.657448626761,1017.85010290886,0.4935381756686,0.703106917788308,453.5,40.734226,-81.352058,0.129250387023785,453500000000000,summer,fall,1.19162427790641,1.02664435629949,1.36257892465707,1.19505719152184,1.22258385773421,346.4,2.2
03140000,0.346151840596123,0.0432174864691283,4.10156986571386,11.8009308922144,12.4655684941218,winter,fall,spring,fall,10.5871895077273,715.727776278173,1006.76654376288,0.384851933155113,0.710917323099629,70.3,40.362846,-81.862356,0.113308120903343,70300000000000,summer,summer,3.224287769503,1.54975103735554,2.89792022400011,1.85863902961914,2.15807896229502,307.4,8.2
03144000,0.355453273188355,0.0482415182292099,3.83261549241963,7.17464544013513,13.1927690668497,summer,fall,spring,fall,10.4518488015365,709.533221066062,1044.10341321552,0.384485473925314,0.679562208192497,363.4,40.132568,-82.14792,0.126719539950741,363400000000000,summer,fall,2.26000061838477,1.39101863295753,3.13519072578339,1.84812857943676,2.06084838488816,304.0,7.1
03151400,0.324332463841513,0.0172594586723872,4.18028958480209,18.4621248856166,11.7379489177242,summer,summer,spring,fall,10.8079758717352,699.825200318049,1408.68520897975,0.478905376680002,0.496793176968829,290.7,38.743434,-80.525367,0.0856861710727566,290700000000000,spring,fall,2.33729242147832,1.1803280529256,2.69682381631861,1.17902609697342,1.61808220932309,539.0,19.5
03159540,0.243133523988025,0.0127724910056954,4.87712776183756,23.3177214314685,13.9399335747147,spring,fall,spring,summer,11.5017313362779,745.738599843817,1056.88892977574,0.373850900526259,0.705597890974271,400.9,39.063689,-81.881802,0.0852173455300732,400900000000000,spring,fall,4.01027301976082,1.76299778905853,3.16949240048352,1.74953968424479,2.31727201381595,244.2,8.5
03165000,0.670964021425311,0.36607261121314,1.54358454761097,4.18610678427335,10.6743386779947,fall,summer,spring,summer,11.3145585086006,706.993647579618,1287.08448154302,0.495749671315056,0.549298556324787,102,36.645961,-80.919244,0.0458673385901948,102000000000000,summer,fall,1.72543286421292,1.06561409917588,1.2620683742759,1.0673587641431,1.27184408872578,809.5,9.6
03170000,0.65724383282553,0.31812641875658,1.81818300404943,5.70948085104545,9.96839097546416,fall,summer,spring,fall,11.3888616697473,715.336113883086,1105.06707042721,0.382772666706515,0.647323708240209,794.6,37.037626,-80.556724,0.0529432122607822,794600000000000,fall,fall,1.67014293421886,0.931532149769301,1.04846298823227,1.01067106279571,1.15867381287621,761.2,11.0
03173000,0.470466384688558,0.131268598805798,3.33435098539376,4.18148896351997,12.0317224636786,summer,fall,spring,fall,11.1556277553889,706.673976156982,1045.76532535926,0.369518662421083,0.675748142552167,773.3,37.268178,-80.709512,0.0646083512429231,773300000000000,spring,fall,2.24014888674616,1.28326425285252,2.17863057638995,1.38893145110392,1.7052220641852,787.6,16.5
03175500,0.472047607551873,0.104049243349265,3.41961645699026,6.65801754742766,11.4590632773347,spring,fall,spring,fall,10.6581849493012,685.5783052583,1117.76450701508,0.418625016387034,0.613347714080753,578.3,37.305677,-80.849799,0.0829642316900604,578300000000000,spring,fall,1.98327819275986,1.13381951618772,1.65558440744198,1.21643499327567,1.51905974431324,866.3,20.8
03177710,0.535433168604673,0.184556026754123,2.35525500489208,5.97354707448706,9.31244420666971,spring,winter,spring,fall,11.082471058197,704.225740783468,1141.45638609529,0.431411053089789,0.616953699994174,114.9,37.271506,-81.304823,0.0705716003363258,114900000000000,spring,fall,1.16520596874695,0.952603510161683,1.138018771518,1.09781480245144,1.23113389117825,842.3,15.9
03180500,0.384245221478889,0.0418992616686232,3.41311416851758,15.3337112199166,12.2488373815587,fall,fall,spring,summer,7.48267928261548,569.796198679841,1239.80665013237,0.580695332967656,0.459584725262609,345.1,38.543727,-79.833115,0.221336594969185,345100000000000,summer,fall,2.56023735820861,1.10561837873315,2.01949418437541,1.25963999696353,1.58463252759865,1056.2,20.3
03182500,0.354707692301277,0.0451166890285455,3.84853468069374,8.78643767843591,12.3727970353759,fall,fall,spring,summer,8.35226022206531,601.297234725251,1207.85052061978,0.505067880072441,0.497824212897396,1365,38.185953,-80.130623,0.184216618060825,1365000000000000,spring,fall,2.64938478764604,1.20254273195292,2.10944096303215,1.3719645914349,1.69645351976535,945.0,19.6
03183500,0.37658136548843,0.0507437053884392,4.00948464759359,7.83819608713251,10.9300651012633,winter,summer,spring,summer,9.43942340401828,642.967542800952,1149.0585199122,0.450872722029747,0.559560311036275,3547.5,37.724287,-80.641468,0.133630414873981,3547500000000000,spring,fall,2.33722042302797,1.07822454620931,2.15254533478298,1.28610730169634,1.5771177507744,834.0,18.1
03184000,0.374412980516209,0.0438447205678032,4.2151532065432,7.44611389224935,11.1781082169473,winter,summer,spring,fall,9.66885484734317,652.21405565609,1131.99317397871,0.446179962789615,0.576164300853245,4225.8,37.64012,-80.805083,0.12790168695229,4225800000000000,spring,fall,2.32567113877479,1.06738411979953,2.15208964501472,1.28896401173008,1.57943714753573,804.5,17.9
03186500,0.345864094456132,0.0303253097035512,3.19198606854516,16.2879429483517,10.3441555228009,summer,fall,spring,summer,8.37508804091302,601.848360585668,1534.32800510261,0.613306230464724,0.392255344739939,329.7,38.378999,-80.483974,0.188015356887525,329700000000000,summer,fall,1.8642871271547,1.05209378610132,2.14856087264414,1.18912853622304,1.45343780624204,1074.7,22.4
03187500,0.355796818292716,0.0310961702911903,3.01918691354176,18.7629309378373,10.5965979408331,spring,summer,spring,summer,8.44217152446196,604.830607893319,1562.3590894921,0.630794303214245,0.387126501174542,207.4,38.29539,-80.526475,0.176559903182242,207400000000000,summer,fall,1.74462344991009,1.08315445857671,2.08190701931868,1.12353234418158,1.41969588409354,1082.7,21.6
03194700,0.373847711568026,0.0424436260050289,3.14433161253647,11.5689783299062,9.7415849662051,spring,fall,spring,summer,8.70877635059791,613.984112515328,1520.69379994718,0.565460491545464,0.403752624319672,689.1,38.597326,-80.490364,0.170598526900769,689100000000000,summer,fall,1.79473487446247,1.02277784244124,1.80058358428223,1.07187097047929,1.36138255277343,915.5,27.1
03202400,0.495311118734708,0.126498933188092,3.19918858034457,4.37002286822685,11.9209590642833,spring,fall,spring,fall,11.5379786883046,726.523342677879,1212.88446118541,0.388246736927873,0.599004576221393,792.8,37.604,-81.64511,0.0639147285048695,792800000000000,summer,fall,1.93138927109618,1.13947081490769,1.86734180403168,1.23112306187088,1.53754081819706,661.3,23.6
03202750,0.362616221619093,0.0500855687792926,3.86285808175556,9.00738645205138,10.9842452987332,spring,fall,spring,fall,11.5991830173728,730.243464113495,1288.56789371738,0.405905901444692,0.566709342731504,327.1,37.623166,-81.707334,0.0650300036539058,327100000000000,spring,fall,2.42501878025057,1.34511424277451,2.34897472724863,1.29445823598142,1.74580502168858,616.3,29.9
03206600,0.321654716541878,0.0228999135446642,4.6934316619388,20.2030535809684,12.8683549826105,winter,fall,spring,fall,13.1547380994168,806.924079301362,1237.50834544222,0.361467525607741,0.65205546473548,99.6,38.017316,-82.295977,0.0404671964410682,99600000000000,spring,fall,3.14855946017111,1.55398058832993,3.45283894079275,1.60938359157986,2.11481853749991,340.5,23.8
03207800,0.472097840044821,0.085623149362118,3.3800883904099,7.08617717009927,11.8294255070522,spring,winter,spring,fall,12.0976684615063,750.417120203324,1141.98931252429,0.388803450420377,0.657113960676722,768.6,37.35372,-82.195693,0.0424068972271234,768600000000000,spring,fall,1.80881380437617,1.20171324157426,1.43592245576799,1.32536433018816,1.5754136951475,608.3,30.2
03208500,0.4003409752377,0.0755122752270133,3.58919521469955,8.43631568028552,12.5345356830959,spring,winter,spring,fall,12.0895150972261,749.387379554396,1167.83486766779,0.372521645714919,0.641689506197868,740.9,37.207054,-82.295699,0.0478648631180135,740900000000000,spring,fall,2.29695818180665,1.49520925522355,1.92277671485916,1.57222403911726,1.9032618510548,615.2,25.9
03208950,0.464394499563138,0.13469387625634,3.04415848861296,8.33016060738932,12.3095253524212,spring,winter,spring,fall,11.9484989419478,739.889930222295,1191.9242393071,0.350926236696515,0.620752482265495,171.9,37.123995,-82.438761,0.0496808085740495,171900000000000,summer,fall,2.00624891731797,1.43604908195968,1.51081046274586,1.535128376295,1.77465880694999,637.4,23.8
03210000,0.388687357520287,0.0721187401614576,3.43929363527414,11.3379490533314,13.3824966145006,spring,winter,spring,fall,12.8813321194853,792.390815510268,1188.02951034407,0.348086731491637,0.66697906795327,146.1,37.567044,-82.457927,0.0365214917303491,146100000000000,winter,fall,2.56853044036929,1.63026141100406,2.41279296612603,1.46956945751356,1.95840068131778,439.4,32.0
03217000,0.287059310268743,0.0151212799344371,4.76812556983951,25.616689817364,14.4154643631976,spring,summer,spring,fall,12.0046589098364,765.475176927695,1171.97733677824,0.394960437215803,0.653148446566367,625.8,38.564245,-82.952116,0.075054905885286,625800000000000,spring,fall,3.27705538858204,1.75428436156734,2.74495959520111,1.62624875968221,2.17708040361162,285.1,10.8
03230500,0.347092080566932,0.0482733792868535,3.74446292167073,10.2012114320571,11.9786393198221,summer,fall,spring,fall,10.997250250956,738.847575588702,987.173363768803,0.363391312155365,0.748447641220738,1376.9,39.700618,-83.110187,0.121402758267743,1376900000000000,spring,winter,2.56652939291223,1.30874754397779,2.30268667273919,1.69491136781487,1.86047640980557,304.0,0.7
03237500,0.201398200523966,0.00828072247029806,4.89377349454492,18.5238255771619,16.110051028844,spring,fall,spring,fall,11.7866656467186,760.462876711871,1107.24511964079,0.392619772865945,0.686806257460479,1003.2,38.803684,-83.421023,0.0879407003260481,1003200000000000,spring,fall,4.40138318221691,2.12121620072937,3.22318905985318,2.05849280511101,2.67974634489384,273.3,5.1
03240000,0.482780863762046,0.139102286307938,2.69226206075535,8.04027627784777,11.6883548955085,summer,fall,spring,fall,10.8070257065742,730.114627834912,1030.55478236027,0.376664384116842,0.708467555856407,332.4,39.748393,-83.93132,0.127785199969079,332400000000000,spring,fall,2.06544382109642,1.32977026611532,1.92189077610695,1.6332383669965,1.74091340308547,323.6,1.1
03241500,0.383278909827876,0.0629406981866719,3.29353535307056,9.27592550349085,12.0189437588281,summer,fall,spring,fall,10.8134245904779,728.334526295281,1032.07153739373,0.377959230892682,0.705701591320433,170.9,39.722838,-83.882707,0.128631242022391,170900000000000,spring,fall,2.45192426166207,1.42030904022375,2.31688523471651,1.60773503672091,1.86840892925327,326.1,0.7
03265000,0.294306635134983,0.0612691039094122,3.37468435424321,8.09415812714434,12.4346714811315,winter,summer,spring,fall,10.4944642831688,721.831785138078,1000.74854830697,0.367911269269922,0.721291863334948,1301,40.057829,-84.356059,0.131955273144154,1301000000000000,spring,winter,3.05036127571826,1.52707786155105,2.41969456727483,1.99028336124578,2.11242662103881,315.5,0.5
03266000,0.319749140145945,0.0741572484559259,3.21327548983399,8.01764341785186,9.50226394954608,winter,summer,spring,fall,10.6098692364755,726.222394896843,1003.94114523536,0.378021697598947,0.723371482823916,1671.1,39.870333,-84.286056,0.128137030302671,1671100000000000,spring,winter,2.52497608362546,1.22106516601982,1.928307948517,1.58447484076124,1.71235208530757,310.8,0.6
03267000,0.746784369992984,0.409017253497875,1.62877994234678,3.4700843412759,8.76588410682794,spring,summer,spring,fall,10.3075404647903,712.355027587915,1028.00177516337,0.380304336468389,0.69295116487003,421.2,40.107558,-83.799098,0.138574022684524,421200000000000,spring,winter,0.794900949296077,0.733107525550748,0.932337336344992,0.991617144010945,0.928661655804545,358.0,2.2
03275000,0.481153475754999,0.17679476891484,2.42883031135425,4.77852385222146,11.7524775278591,winter,fall,spring,fall,10.4782309379172,717.112779416898,1074.12221216288,0.41037037343767,0.667626803818629,1368.8,39.579493,-85.158019,0.132984271641083,1368800000000000,spring,winter,2.22826895991425,1.24802537505463,1.68207391003598,1.6542592670854,1.6824682088142,320.2,1.5
03281100,0.276535566242585,0.0137078855471109,4.70431062557944,19.1240536790281,13.1469621671608,spring,summer,winter,fall,12.7986997608798,788.84154790177,1315.47136853097,0.404543458248462,0.599664551257163,422.7,37.152034,-83.760197,0.0425710447336215,422700000000000,winter,fall,3.05432093167132,1.77873470209859,3.43981388921352,1.67506864140861,2.25046704843308,375.7,23.4
03289300,0.380772725159215,0.117135253233061,2.6552327695968,9.20278249393527,13.0566572022241,spring,fall,winter,fall,13.1111989594463,818.677884368302,1223.01393428182,0.506944461072319,0.669393750488253,267.5,38.140908,-84.645222,0.0516046946708775,267500000000000,spring,fall,1.74763885056489,1.62914663375091,1.7585296680404,1.26368225239849,1.6485205961487,284.8,2.7
03302000,0.203404460058917,0.0484447368270894,3.38610840387423,22.8114969324892,14.9092492550721,spring,summer,spring,fall,14.1489479781179,876.065462899562,1229.69725330596,0.431872238069971,0.712423696600376,166.7,38.119792,-85.795795,0.0408451573091814,166700000000000,spring,fall,2.80597029137952,2.31996459033304,2.6331080377704,1.87669985762095,2.45399644852591,160.8,2.5
03307000,0.306261496110821,0.0457625060846129,3.84394541523154,11.8615526561748,13.8959311345075,spring,summer,winter,summer,13.7028562069183,835.023126402971,1341.75450181457,0.427514768909096,0.62233674287934,460.6,37.119228,-85.393852,0.0417912270632029,460600000000000,winter,fall,3.2600407289872,2.05148801110462,2.62368593438638,1.62865349819097,2.27822015236326,270.9,4.5
03324300,0.175824743789858,0.0356183283044761,3.67200917603298,19.8376565647335,12.1124511654038,winter,summer,spring,fall,10.46792944096,725.891855615931,1003.37267228146,0.381921634946496,0.723451889481308,1088.5,40.712545,-85.453585,0.129819112308998,1088500000000000,summer,winter,2.89841466160691,1.63584836415467,2.89349424609667,1.95620011089319,2.20921191624074,273.0,0.4
03325500,0.176476347884351,0.0194063588149493,4.20083260373997,18.3763648632538,14.578384521351,winter,summer,spring,fall,10.486007396583,723.177420192887,1007.18799187576,0.387854872625397,0.718016324684393,345.3,40.280044,-84.992468,0.128910755106522,345300000000000,summer,winter,3.90306713356745,1.88878148329444,3.61296318711467,2.43335290174459,2.69261746353899,320.0,0.4
03326500,0.267238351209562,0.0607612737373166,3.17945196795223,8.01615292345927,11.7850074705822,winter,fall,spring,fall,10.4997406368651,725.65470044185,1021.2468084629,0.372058596022652,0.710557618813074,1769.7,40.57643,-85.659978,0.129911182557856,1769700000000000,summer,winter,2.59541332114149,1.48889052398448,2.59833016954127,1.9320521521909,2.06009698951889,286.2,0.7
03328000,0.41281773362456,0.172319780828208,2.56191086856815,3.65538086043004,9.73543327786001,spring,winter,spring,fall,9.9371079559977,704.891337018088,973.173022123397,0.39125809813468,0.724322726785072,1086.4,40.993934,-85.781375,0.146876221930302,1086400000000000,summer,winter,1.69901883667677,1.13807918463872,1.62741161424919,1.40383703877863,1.47727354693936,261.9,1.0
03328500,0.46145117509697,0.197158773849802,2.44044830440463,3.73384987575005,9.73301628060271,winter,summer,spring,fall,10.0341015325667,708.984569809036,977.558521416299,0.38654220394988,0.725260487507029,2044,40.781985,-86.263886,0.143472526843748,2044000000000000,summer,winter,1.47808576269688,1.0376904308171,1.51315692874227,1.35391093278927,1.37496987587737,254.8,1.0
03329700,0.384782589108782,0.0946621763493901,2.94809187051912,6.1419220684251,12.8991791269615,summer,fall,spring,fall,10.5323646905829,730.037804344258,1027.15375268311,0.346626658299581,0.7107385845958,713.9,40.590315,-86.621393,0.127475025799063,713900000000000,summer,winter,2.36268731163774,1.3749875672471,2.46587066821194,1.73671511828589,1.9211411160719,232.8,0.3
03333450,0.263641454786275,0.0254549979709031,4.40596985461035,11.8544124653298,13.4410588446327,spring,fall,spring,fall,10.4840192644639,725.316487225786,1040.88263973522,0.37483513591003,0.696828306609372,384.6,40.441427,-85.918874,0.135850483693796,384600000000000,summer,fall,3.13757310317227,1.50125112545584,3.14098907808225,1.96493454006925,2.21197721477293,268.9,0.1
03333600,0.28871588820498,0.0280937131864848,4.16545137329751,18.1771963681113,14.5436260942423,summer,fall,spring,fall,10.4416307405342,725.113048396015,1046.42660139402,0.393488858415959,0.692942101653417,56.5,40.441149,-86.088879,0.135478374205917,56500000000000,summer,fall,3.24699243117732,1.50107409879576,3.5324451450978,1.95409327588911,2.27397323369406,259.2,0.1
03334500,0.428267356562506,0.132296874609187,2.89244104348632,4.48565186072796,12.44574089803,spring,fall,spring,fall,10.6949495863686,733.852748067954,1021.40410560932,0.35874216196415,0.718474445166022,634.6,40.417814,-86.768063,0.127694655878697,634600000000000,summer,winter,2.47643561704888,1.40600368290561,2.22776463642181,1.73054233073198,1.86959304270292,255.1,0.5
03339280,0.274818599987358,0.0453750128461705,3.27548703072071,17.3158710136992,13.7472479196658,spring,summer,spring,fall,11.0015772306548,745.145047827735,1058.55976695319,0.415857885913533,0.703923454386006,86.4,40.10448,-86.52278,0.125670400421001,86400000000000,summer,summer,3.13071158486691,1.85815669534007,2.62418655641409,2.22834721722822,2.36461423782829,285.4,0.3
03339500,0.328053932261154,0.0510605690634595,3.56014235910373,8.68565921907223,12.7122644504706,spring,summer,spring,fall,10.8178594191473,737.325450943718,1039.95703763659,0.358104587831303,0.708996068356214,1323.9,40.048931,-86.899452,0.123660831254413,1323900000000000,summer,winter,2.87701941624103,1.46093465972509,2.23273881427621,1.88561965874603,1.98702032499129,265.8,0.4
03340800,0.310081312497284,0.0323384292241655,3.62968565396481,10.9004460703959,15.2689821619483,spring,fall,spring,fall,10.846765526366,737.60737262397,1089.04677761765,0.365293519938809,0.677296318012645,357.7,39.812545,-86.953899,0.122364290622748,357700000000000,summer,winter,3.98746608733197,2.02972536889831,2.88687678437796,2.515909351077,2.68142138570695,284.0,0.9
03343400,0.340227411824625,0.0155019728689136,4.38455873575037,24.2836604827447,12.2339295563242,spring,summer,spring,fall,11.2274967384667,762.704857297349,998.911901140107,0.34002686400799,0.763535659578024,485.8,39.791421,-88.185599,0.128975748716326,485800000000000,spring,winter,2.95643903648247,1.51404286028103,2.12296136787557,1.81382696377771,1.9856760328844,208.6,0.2
03346000,0.141615191054162,0.00936965071039519,4.67557349124289,23.8311873921964,15.941502070623,summer,fall,spring,fall,12.2536819596291,801.897549361196,1103.68977698793,0.33490701331005,0.726560638759967,814.7,39.010042,-87.945588,0.0874894247609203,814700000000000,summer,fall,4.48963558839731,2.1566553638432,3.84458992532453,2.5946437471171,2.93939365189887,184.1,0.9
03351500,0.476432146053195,0.164098130066041,2.43650627102389,6.95103118328084,11.6228889593645,winter,fall,spring,fall,10.6918856263147,729.655689251071,1069.13120902446,0.435790333765824,0.682475343617415,413.6,39.954762,-85.86748,0.124220692323905,413600000000000,summer,winter,2.13075168939928,1.16539364731039,2.03900220960204,1.58034855780164,1.6537546601208,285.6,0.6
03353120,0.139978973181844,0.0313245652342477,3.26795209203845,15.1599346139425,16.0822749238423,fall,summer,spring,fall,11.2704239067107,757.454502880463,1108.51305701335,0.371100056121508,0.683306793806526,21.3,39.775876,-86.063873,0.12021382432743,21300000000000,summer,winter,3.60628377612182,2.23394631619283,3.22518689528804,2.6992618426102,2.84686295264782,257.4,0.4
03353600,0.211562249592988,0.0310761098397644,3.26904847566604,19.6182102962395,14.4354983944122,fall,summer,spring,fall,11.5261629328081,769.179705060891,1070.6680896014,0.426010713655296,0.718410973980975,63.5,39.787543,-86.2286,0.116475523772606,63500000000000,spring,winter,3.30174161243016,1.83984784762661,2.48764348386035,2.22728143361444,2.35748409650024,243.4,0.3
03353620,0.187966217489542,0.022399130373174,3.53825608861612,13.306009756769,14.3461763902892,fall,fall,spring,fall,11.3213292896077,759.450598294642,1105.23673373659,0.472337486938646,0.68713839769611,38.9,39.705878,-86.103596,0.118264929741784,38900000000000,summer,fall,3.4539886338332,2.01591676136201,3.28999401644779,2.2818418947238,2.60458009471046,254.9,0.6
03361850,0.268734959939798,0.0328641418634126,3.2390671930765,14.376825000368,12.5448292557856,winter,fall,spring,fall,11.173291096221,751.780480133687,1114.8985873128,0.414359655360808,0.674303913099107,204,39.65699,-85.957482,0.121106769173552,204000000000000,summer,winter,2.8984456358737,1.59361585585456,2.60216832635019,1.84554544007853,2.09156088481154,256.2,0.4
03363500,0.360999621703426,0.0411571189457589,3.30779094755529,14.8372112464853,12.0572497600389,winter,fall,spring,fall,10.7252623588201,727.674775207349,1110.23414181007,0.399656483609608,0.655424606219535,772.1,39.417549,-85.634142,0.126010925661148,772100000000000,spring,fall,2.61812333883017,1.35730302454925,2.09487843139458,1.67885924557908,1.8562014062335,310.2,1.1
03363900,0.434834662653596,0.0871047465730931,3.05740345269094,8.25303124540827,11.7127648628644,summer,fall,spring,fall,11.0625189892443,742.449613702975,1114.68106492685,0.384828072488337,0.666064614412103,1385.6,39.235051,-85.92666,0.118114443861459,1385600000000000,spring,winter,2.24180298829229,1.25499584875578,2.10997068352738,1.56712215560281,1.73424014056407,280.9,1.0
03378550,0.120840924693576,0.00211511356272589,6.0126015262075,19.4539816637871,16.8140570878185,spring,fall,spring,fall,13.484170358064,850.901474847117,1198.88345468942,0.369690341299079,0.70974494770015,269.7,38.082821,-87.769469,0.0591523146352221,269700000000000,spring,fall,4.96997143646967,3.09266732041035,4.50711409427457,3.09312215311339,3.69449446358921,139.7,1.9
03428200,0.315999445056562,0.0554780774691011,3.9234441215636,6.49591292411343,13.8351365367987,spring,fall,winter,summer,14.590918120772,872.710604521375,1358.01260063934,0.415452634474282,0.642638075751661,457.5,35.902842,-86.429992,0.016908204755114,457500000000000,winter,fall,3.15564943875304,2.08939566479701,2.42035904294178,1.69838831161224,2.32242893821987,220.5,3.1
03431700,0.287672609814097,0.0524974616780912,3.29286280996493,10.5388563796158,17.5313455285754,fall,summer,winter,summer,14.6498967262076,880.71973032455,1325.59997839365,0.367470031460071,0.664393289589366,64,36.151224,-86.854272,0.0192923219453173,64000000000000,winter,fall,6.24130428662263,2.63036689072855,2.73637648742534,1.70642509236357,3.20095887435088,184.1,6.1
03432350,0.285612757889985,0.0126184039858186,5.10528534741899,13.9008269250334,14.0289219214178,spring,fall,winter,summer,14.6382362649789,875.998920759402,1352.4530909594,0.369173459620505,0.647711130696583,493.7,35.920817,-86.865498,0.016759444198956,493700000000000,winter,fall,3.07257548734664,2.13156308140262,3.12092579564856,1.66892025161266,2.41829226795156,240.8,5.1
03441000,0.653960513358609,0.285233090123137,1.81784035151463,4.54517938626616,10.5196243819952,fall,fall,winter,summer,11.8096456349872,713.782193762097,1811.57889141776,0.613183674504712,0.394011101113838,104.3,35.273056,-82.705833,0.027568815558178,104300000000000,fall,winter,1.53838614520923,0.786407562441239,1.2252686999439,0.919786331874185,1.09449839850065,969.9,28.1
03446000,0.697455180616424,0.311944481299599,1.80109885047532,5.14917107699031,9.89077296033454,fall,summer,spring,summer,11.8059707981349,714.10082053652,1574.22947474758,0.575957675917971,0.453619267070973,172.6,35.398056,-82.595,0.0261821042438741,172600000000000,summer,winter,1.25812691093395,0.689765693011359,0.973180174710158,0.836854975027504,0.931686441918905,945.6,24.6
03455500,0.572127696136866,0.217089494643704,1.97673281608507,4.94268696148155,10.5966941258854,fall,summer,winter,summer,9.87718230095391,631.257753121698,1823.97045289042,0.672884530131759,0.346089900810264,73,35.396111,-82.9375,0.0743750361157896,73000000000000,fall,winter,1.81766130988623,0.888876554120308,1.48132656304798,1.09875072589243,1.28689473836539,1453.6,33.9
03456500,0.596307970198538,0.212047666739994,2.1004460016968,5.443067153769,11.8235779671136,fall,summer,spring,summer,10.8299164317423,670.749545514168,1620.89600020019,0.594259875597638,0.413814054344836,133.4,35.461667,-82.869722,0.0401587979083495,133400000000000,fall,fall,2.00842396262075,0.928011779743494,1.58033419439291,1.08257591142748,1.3527326265574,1244.0,31.7
03460000,0.651295954522466,0.277122415787963,1.85261499022007,4.37465909848033,9.29416881864145,winter,summer,winter,fall,10.3970345837414,652.064313896509,1577.92544243591,0.507477554245611,0.413241523560131,127,35.6675,-83.073611,0.0553020422851723,127000000000000,winter,fall,1.11906712445514,0.783026115374852,0.770327372181044,1.01016425665359,1.0447677785968,1211.4,30.8
03463300,0.547785610913593,0.195199249071362,1.93204432371889,6.41046752509552,12.8816862835006,fall,fall,spring,summer,10.0882427102554,643.333411711683,1606.80974316519,0.713374717779601,0.400379332057326,112.2,35.831507,-82.184287,0.0640798966178301,112200000000000,fall,winter,2.48956462218755,1.134527481696,1.76396394681999,1.16263633695258,1.63087891591626,1187.6,30.8
03471500,0.576412389831201,0.232676547052448,2.46013012018859,5.00875899211131,10.996802586073,winter,winter,spring,fall,10.721460524012,683.566075861193,1212.47686558528,0.423240391200542,0.563776592579542,198.2,36.760393,-81.631229,0.0702917381762054,198200000000000,summer,fall,1.63912852469744,0.934312668392742,1.16413457672738,1.19325677351215,1.27697983613626,910.6,17.9
03473000,0.561277796023799,0.203786182925297,2.36695609722657,5.15204232349606,9.49675431548409,winter,winter,spring,fall,10.9991233633432,694.551631818503,1243.16352746794,0.452807617784076,0.558696918363715,784.8,36.651781,-81.84401,0.0591813531982177,784800000000000,summer,fall,1.40116814118018,0.860465665208009,0.998320409610791,1.07119663427846,1.16724787699117,899.3,18.2
